time,open,high,low,close
1242079200,1.3575,1.3705,1.356,1.3637
1242165600,1.3642,1.3719,1.3562,1.3607
1242252000,1.3588,1.3664,1.3522,1.365
1242338400,1.3635,1.3649,1.3459,1.3471
1242597600,1.3481,1.3563,1.342,1.3533
1242684000,1.3551,1.3665,1.3528,1.3648
1242770400,1.3625,1.3826,1.3579,1.38
1242856800,1.3759,1.3922,1.3724,1.3888
1242943200,1.3899,1.4048,1.3894,1.4013
1243202400,1.4023,1.4034,1.3857,1.3982
1243375200,1.3985,1.3999,1.3825,1.3916
1243461600,1.3835,1.3981,1.3791,1.396
1243548000,1.3933,1.4168,1.3922,1.4131
1243807200,1.4133,1.4245,1.4097,1.4169
1243893600,1.4152,1.4332,1.4101,1.4318
1243980000,1.4304,1.4338,1.4108,1.4133
1244066400,1.4147,1.4241,1.4069,1.4178
1244152800,1.4177,1.4267,1.3931,1.3961
1244412000,1.3943,1.4002,1.3804,1.3891
1244498400,1.3897,1.4103,1.385,1.4077
1244584800,1.4071,1.4144,1.3913,1.3968
1244671200,1.397,1.4178,1.3942,1.4128
1244757600,1.4085,1.4116,1.3922,1.3998
1245016800,1.3978,1.3989,1.3742,1.3775
1245103200,1.3777,1.3922,1.3736,1.3834
1245189600,1.3822,1.3976,1.3795,1.3955
1245276000,1.3932,1.3994,1.3863,1.3892
1245362400,1.3896,1.4007,1.3875,1.3948
1245621600,1.3942,1.3945,1.3818,1.3862
1245708000,1.3848,1.4103,1.3821,1.4076
1245794400,1.407,1.4133,1.3884,1.3919
1245880800,1.3927,1.4012,1.3886,1.3985
1245967200,1.3991,1.4116,1.398,1.4075
1246226400,1.4058,1.4101,1.3979,1.4081
1246312800,1.4072,1.4149,1.3998,1.404
1246399200,1.4035,1.4202,1.3999,1.4147
1246485600,1.4148,1.4152,1.3988,1.4025
1246572000,1.3961,1.3998,1.3876,1.396
1246917600,1.3974,1.4051,1.3902,1.3927
1247004000,1.3917,1.3938,1.3832,1.385
1247090400,1.3874,1.4074,1.3858,1.4035
1247176800,1.402,1.4031,1.3877,1.395
1247436000,1.3945,1.4003,1.3898,1.3974
1247522400,1.3989,1.4018,1.3913,1.3935
1247608800,1.3972,1.4137,1.3964,1.413
1247695200,1.4102,1.4167,1.4057,1.4148
1247781600,1.4144,1.4149,1.4064,1.414
1248040800,1.4116,1.4251,1.4109,1.4219
1248127200,1.4227,1.4279,1.4164,1.4195
1248213600,1.4216,1.4258,1.4156,1.4228
1248300000,1.4208,1.4294,1.4119,1.4204
1248386400,1.415,1.4255,1.4135,1.4216
1248645600,1.4227,1.4299,1.4171,1.4244
1248732000,1.4242,1.4306,1.4131,1.4177
1248818400,1.4169,1.4197,1.4007,1.4008
1248904800,1.4038,1.4096,1.4008,1.4077
