time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1122242400,1.2081,1.2114,1.2053,1.2085,79461,129831.3,0,NaN,NaN,NaN,NaN,NaN,NaN,135479
1122328800,1.2092,1.2095,1.2006,1.2049,125315,132361.45,0,NaN,NaN,NaN,NaN,NaN,NaN,142623
1122415200,1.2047,1.211,1.1985,1.2103,156654,135505.2,0,NaN,NaN,NaN,NaN,NaN,NaN,140019
1122501600,1.209,1.2174,1.206,1.2158,149931,135866.1,0,NaN,NaN,NaN,NaN,NaN,NaN,138060
1122588000,1.2153,1.2184,1.21,1.2151,141348,136408.2,0,NaN,NaN,NaN,NaN,NaN,NaN,138532
1122847200,1.2148,1.2273,1.214,1.2219,142476,135294.3,0,NaN,NaN,NaN,NaN,NaN,NaN,142902
1122933600,1.22,1.2277,1.2196,1.2218,127199,134751.65,0,NaN,NaN,NaN,NaN,NaN,NaN,140916
1123020000,1.2218,1.2368,1.2171,1.2361,146698,137067.75,0,NaN,NaN,NaN,NaN,NaN,NaN,144529
1123106400,1.2358,1.2424,1.2322,1.2402,150943,137141.15,0,NaN,NaN,NaN,NaN,NaN,NaN,146763
1123192800,1.2407,1.242,1.2332,1.2368,148519,136839.8,0,NaN,NaN,NaN,NaN,NaN,NaN,144610
1123452000,1.2361,1.2412,1.2338,1.2383,68893,134898.9,0,NaN,NaN,NaN,NaN,NaN,NaN,141084
1123538400,1.237,1.2439,1.2351,1.2388,112910,132132.3,0,NaN,NaN,NaN,NaN,NaN,NaN,142590
1123624800,1.2395,1.2447,1.2354,1.2399,125878,131739.95,0,NaN,NaN,NaN,NaN,NaN,NaN,145133
1123711200,1.2408,1.2495,1.2397,1.2455,129191,131891.55,0,NaN,NaN,NaN,NaN,NaN,NaN,145842
1123797600,1.2485,1.2505,1.2402,1.2458,149430,133534.55,0,NaN,NaN,NaN,NaN,NaN,NaN,144116
1124056800,1.247,1.2474,1.2362,1.2385,98895,135082.75,0,NaN,NaN,NaN,NaN,NaN,NaN,142415
1124143200,1.2385,1.2391,1.2312,1.2374,107131,134518.95,0,NaN,NaN,NaN,NaN,NaN,NaN,144514
1124229600,1.2372,1.2385,1.2277,1.2278,116866,132099.6,0,NaN,NaN,NaN,NaN,NaN,NaN,145189
1124316000,1.2289,1.2309,1.2173,1.2192,124991,126197.9,0,NaN,NaN,NaN,NaN,NaN,NaN,149148
1124402400,1.2189,1.221,1.214,1.2184,105706,125421.75,0,NaN,NaN,NaN,NaN,NaN,NaN,142333
1124661600,1.2179,1.2258,1.2171,1.2239,87789,125838.15,0,NaN,NaN,NaN,NaN,NaN,NaN,141702
