time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1327014000,1.2969,1.2984,1.2956,1.2976,12829,90701.55,0,NaN,NaN,NaN,NaN,NaN,NaN,303569
1327042800,1.2976,1.2989,1.2889,1.2927,154647,93737,0,NaN,NaN,NaN,NaN,NaN,NaN,303569
1327071600,1.2925,1.2953,1.291,1.2935,70887,96629.1,0,NaN,NaN,NaN,NaN,NaN,NaN,312052
1327273200,1.2885,1.2911,1.288,1.2905,13141,87888.5,0,NaN,NaN,NaN,NaN,NaN,NaN,312052
1327302000,1.2904,1.3038,1.2888,1.3033,156859,90062.65,0,NaN,NaN,NaN,NaN,NaN,NaN,312052
1327330800,1.3033,1.3056,1.3006,1.3016,95833,93714.25,0,NaN,NaN,NaN,NaN,NaN,NaN,306836
1327359600,1.3017,1.3033,1.2991,1.3025,15647,83392.2,0,NaN,NaN,NaN,NaN,NaN,NaN,306836
1327388400,1.3026,1.3066,1.2956,1.297,202044,86100.6,0,NaN,NaN,NaN,NaN,NaN,NaN,306836
1327417200,1.297,1.3042,1.2964,1.304,86574,89601.3,0,NaN,NaN,NaN,NaN,NaN,NaN,311623
1327446000,1.3034,1.305,1.3018,1.3035,12056,87041.85,0,NaN,NaN,NaN,NaN,NaN,NaN,311623
1327474800,1.3034,1.3055,1.2933,1.2954,153849,94241.2,0,NaN,NaN,NaN,NaN,NaN,NaN,311623
1327503600,1.2954,1.3124,1.2948,1.311,193294,102755.65,0,NaN,NaN,NaN,NaN,NaN,NaN,305870
1327532400,1.3102,1.3137,1.3093,1.3118,11748,94338,0,NaN,NaN,NaN,NaN,NaN,NaN,305870
1327561200,1.3118,1.3179,1.3097,1.3168,152547,98034.8,0,NaN,NaN,NaN,NaN,NaN,NaN,305870
1327590000,1.3169,1.3186,1.3096,1.3111,112005,102843.55,0,NaN,NaN,NaN,NaN,NaN,NaN,302351
1327618800,1.3106,1.3121,1.3078,1.3114,18079,92735.45,0,NaN,NaN,NaN,NaN,NaN,NaN,302351
1327647600,1.3114,1.3163,1.3081,1.3137,164616,95314.5,0,NaN,NaN,NaN,NaN,NaN,NaN,302351
1327676400,1.3136,1.3237,1.3111,1.322,138425,101415,0,NaN,NaN,NaN,NaN,NaN,NaN,297295
1327878000,1.3218,1.3224,1.3148,1.315,18302,94788.05,0,NaN,NaN,NaN,NaN,NaN,NaN,297295
1327906800,1.315,1.317,1.3078,1.3112,124872,95412.7,0,NaN,NaN,NaN,NaN,NaN,NaN,297295
1327935600,1.3112,1.3146,1.3095,1.3143,73484,98445.45,0,NaN,NaN,NaN,NaN,NaN,NaN,298634
1327964400,1.3143,1.3203,1.3136,1.3179,22650,91845.6,0,NaN,NaN,NaN,NaN,NaN,NaN,298634
1327993200,1.318,1.3216,1.3132,1.3141,129290,94765.75,0,NaN,NaN,NaN,NaN,NaN,NaN,298634
1328022000,1.3141,1.3142,1.3043,1.3085,163133,102265.35,0,NaN,NaN,NaN,NaN,NaN,NaN,300708
1328050800,1.3093,1.3094,1.3034,1.3039,20463,95445.55,0,NaN,NaN,NaN,NaN,NaN,NaN,300708
1328079600,1.3039,1.3205,1.3027,1.317,181490,99728.4,0,NaN,NaN,NaN,NaN,NaN,NaN,300708
1328108400,1.3171,1.3221,1.3147,1.3163,141775,106034.8,0,NaN,NaN,NaN,NaN,NaN,NaN,299201
1328137200,1.317,1.3198,1.3161,1.3175,13250,96595.1,0,NaN,NaN,NaN,NaN,NaN,NaN,299201
1328166000,1.3175,1.3195,1.3086,1.3145,172506,100891.7,0,NaN,NaN,NaN,NaN,NaN,NaN,299201
1328194800,1.3145,1.3189,1.3132,1.3145,106002,105589,0,NaN,NaN,NaN,NaN,NaN,NaN,295198
1328223600,1.3148,1.3158,1.3116,1.3144,12603,98526.7,0,NaN,NaN,NaN,NaN,NaN,NaN,295198
1328252400,1.3145,1.3217,1.3067,1.3101,228224,100273.2,0,NaN,NaN,NaN,NaN,NaN,NaN,295198
1328281200,1.3101,1.317,1.3081,1.3156,114340,105402.8,0,NaN,NaN,NaN,NaN,NaN,NaN,294768
1328482800,1.3123,1.3133,1.3055,1.3067,17680,98659.45,0,NaN,NaN,NaN,NaN,NaN,NaN,294768
1328511600,1.3067,1.31,1.3028,1.3067,148581,100488.25,0,NaN,NaN,NaN,NaN,NaN,NaN,294768
1328540400,1.3066,1.3144,1.3061,1.3135,109044,105036.5,0,NaN,NaN,NaN,NaN,NaN,NaN,292722
1328569200,1.3126,1.3139,1.3091,1.3106,18193,97715.35,0,NaN,NaN,NaN,NaN,NaN,NaN,292722
1328598000,1.3105,1.3199,1.3097,1.3192,181783,99883.25,0,NaN,NaN,NaN,NaN,NaN,NaN,292722
1328626800,1.3192,1.328,1.3179,1.3263,168927,107414.5,0,NaN,NaN,NaN,NaN,NaN,NaN,283869
1328655600,1.3262,1.3289,1.3243,1.3273,22577,102299.75,0,NaN,NaN,NaN,NaN,NaN,NaN,283869
1328684400,1.3273,1.329,1.3244,1.3266,136490,105450.05,0,NaN,NaN,NaN,NaN,NaN,NaN,283869
1328713200,1.3266,1.3284,1.3222,1.326,113558,109995.45,0,NaN,NaN,NaN,NaN,NaN,NaN,278398
1328742000,1.3253,1.3314,1.3216,1.3306,27794,104920.65,0,NaN,NaN,NaN,NaN,NaN,NaN,278398
1328770800,1.3307,1.3325,1.3235,1.3312,197265,106627.25,0,NaN,NaN,NaN,NaN,NaN,NaN,278398
1328799600,1.3312,1.3317,1.3269,1.3289,82226,109715.4,0,NaN,NaN,NaN,NaN,NaN,NaN,284320
1328828400,1.3288,1.3292,1.3252,1.3261,15434,101412.6,0,NaN,NaN,NaN,NaN,NaN,NaN,284320
1328857200,1.3261,1.3286,1.3157,1.3181,160131,102330.4,0,NaN,NaN,NaN,NaN,NaN,NaN,284320
1328886000,1.318,1.3206,1.3165,1.3196,68897,105112.75,0,NaN,NaN,NaN,NaN,NaN,NaN,283051
1329087600,1.3237,1.3265,1.3208,1.3243,23937,97684.3,0,NaN,NaN,NaN,NaN,NaN,NaN,283051
1329116400,1.3242,1.3285,1.3225,1.3231,104405,97604.45,0,NaN,NaN,NaN,NaN,NaN,NaN,283051
1329145200,1.3231,1.3231,1.3185,1.3185,77481,100848.35,0,NaN,NaN,NaN,NaN,NaN,NaN,281213
1329174000,1.3175,1.3176,1.3128,1.3149,24311,90652.7,0,NaN,NaN,NaN,NaN,NaN,NaN,281213
1329202800,1.3149,1.3218,1.3131,1.3161,142277,92049.55,0,NaN,NaN,NaN,NaN,NaN,NaN,281213
1329231600,1.316,1.3166,1.308,1.3136,110326,96681.85,0,NaN,NaN,NaN,NaN,NaN,NaN,285412
1329260400,1.3134,1.3186,1.311,1.3173,21475,90326.55,0,NaN,NaN,NaN,NaN,NaN,NaN,285412
1329289200,1.3173,1.3192,1.3068,1.3092,173719,93560.3,0,NaN,NaN,NaN,NaN,NaN,NaN,285412
1329318000,1.3092,1.3104,1.3045,1.3065,123499,98825.6,0,NaN,NaN,NaN,NaN,NaN,NaN,293224
1329346800,1.3063,1.3065,1.2997,1.3007,27446,91108.75,0,NaN,NaN,NaN,NaN,NaN,NaN,293224
1329375600,1.3007,1.3041,1.2975,1.3033,170548,91189.8,0,NaN,NaN,NaN,NaN,NaN,NaN,293224
1329404400,1.3033,1.3161,1.3028,1.3135,156568,97889.35,0,NaN,NaN,NaN,NaN,NaN,NaN,288063
1329433200,1.3134,1.3147,1.3116,1.3118,14793,91804.5,0,NaN,NaN,NaN,NaN,NaN,NaN,288063
1329462000,1.3119,1.3199,1.3117,1.3175,138418,93047.5,0,NaN,NaN,NaN,NaN,NaN,NaN,288063
1329490800,1.3175,1.3176,1.3139,1.3148,77971,95556.35,0,NaN,NaN,NaN,NaN,NaN,NaN,289422
1329692400,1.3206,1.3242,1.32,1.3211,15921,86489.15,0,NaN,NaN,NaN,NaN,NaN,NaN,289422
1329721200,1.3211,1.3279,1.3182,1.3244,73864,86071.05,0,NaN,NaN,NaN,NaN,NaN,NaN,289422
1329750000,1.3245,1.3274,1.3239,1.3239,13251,85961.9,0,NaN,NaN,NaN,NaN,NaN,NaN,289422
1329778800,1.3237,1.3295,1.3187,1.3284,37288,79819.75,0,NaN,NaN,NaN,NaN,NaN,NaN,289422
1329807600,1.3283,1.3293,1.3199,1.3225,148755,83812.65,0,NaN,NaN,NaN,NaN,NaN,NaN,289422
1329836400,1.3224,1.3277,1.322,1.3236,83306,86781.1,0,NaN,NaN,NaN,NaN,NaN,NaN,281113
1329865200,1.3231,1.3252,1.3212,1.3241,14756,82298.65,0,NaN,NaN,NaN,NaN,NaN,NaN,281113
1329894000,1.324,1.3266,1.3215,1.3229,133093,85079.25,0,NaN,NaN,NaN,NaN,NaN,NaN,281113
1329922800,1.3229,1.3268,1.3213,1.3252,88112,88269.3,0,NaN,NaN,NaN,NaN,NaN,NaN,279979
1329951600,1.3249,1.3281,1.3232,1.3279,12984,81804.65,0,NaN,NaN,NaN,NaN,NaN,NaN,279979
1329980400,1.328,1.3344,1.3269,1.3284,164393,84508,0,NaN,NaN,NaN,NaN,NaN,NaN,279979
1330009200,1.3284,1.3381,1.3283,1.3371,133855,90127,0,NaN,NaN,NaN,NaN,NaN,NaN,273084
1330038000,1.337,1.3381,1.3358,1.3372,13774,82129.75,0,NaN,NaN,NaN,NaN,NaN,NaN,273084
1330066800,1.3371,1.3459,1.3366,1.3454,137693,82839.45,0,NaN,NaN,NaN,NaN,NaN,NaN,273084
1330095600,1.3454,1.3488,1.3446,1.3448,107195,86826.9,0,NaN,NaN,NaN,NaN,NaN,NaN,268456
1330297200,1.346,1.3473,1.3432,1.3443,15941,79096.55,0,NaN,NaN,NaN,NaN,NaN,NaN,268456
1330326000,1.3444,1.3466,1.3367,1.3385,132680,77902.15,0,NaN,NaN,NaN,NaN,NaN,NaN,268456
1330354800,1.3385,1.3419,1.3382,1.3399,106609,82492.95,0,NaN,NaN,NaN,NaN,NaN,NaN,264033
1330383600,1.3394,1.3453,1.3393,1.3444,17028,76423.45,0,NaN,NaN,NaN,NaN,NaN,NaN,264033
1330412400,1.3443,1.3464,1.3418,1.3436,106773,77863.55,0,NaN,NaN,NaN,NaN,NaN,NaN,264033
1330441200,1.3436,1.3473,1.339,1.346,123393,83237.15,0,NaN,NaN,NaN,NaN,NaN,NaN,260227
1330470000,1.3459,1.3487,1.3457,1.3475,13686,80228.25,0,NaN,NaN,NaN,NaN,NaN,NaN,260227
1330498800,1.3474,1.3481,1.3423,1.3456,130609,86096.15,0,NaN,NaN,NaN,NaN,NaN,NaN,260227
1330527600,1.3455,1.346,1.3315,1.3325,195242,93993.85,0,NaN,NaN,NaN,NaN,NaN,NaN,261452
1330556400,1.3322,1.3357,1.3318,1.3335,16864,87399.3,0,NaN,NaN,NaN,NaN,NaN,NaN,261452
1330585200,1.3334,1.3352,1.3282,1.3308,128571,89662.55,0,NaN,NaN,NaN,NaN,NaN,NaN,261452
1330614000,1.3308,1.3339,1.3299,1.3314,95727,93711.1,0,NaN,NaN,NaN,NaN,NaN,NaN,255953
1330642800,1.3317,1.3334,1.3295,1.3302,12909,87701.9,0,NaN,NaN,NaN,NaN,NaN,NaN,255953
1330671600,1.3301,1.3302,1.3192,1.3199,133929,89992.75,0,NaN,NaN,NaN,NaN,NaN,NaN,255953
1330700400,1.3199,1.3219,1.3188,1.3207,103529,94520,0,NaN,NaN,NaN,NaN,NaN,NaN,256376
1330902000,1.32,1.3215,1.3183,1.3201,18841,87242.4,0,NaN,NaN,NaN,NaN,NaN,NaN,256376
1330930800,1.32,1.3239,1.3161,1.322,120839,86591.6,0,NaN,NaN,NaN,NaN,NaN,NaN,256376
1330959600,1.3222,1.3244,1.3202,1.3219,76632,89734.5,0,NaN,NaN,NaN,NaN,NaN,NaN,251386
1330988400,1.3216,1.3227,1.3188,1.3207,13733,83536.5,0,NaN,NaN,NaN,NaN,NaN,NaN,251386
1331017200,1.3208,1.321,1.3113,1.3122,156915,86022.5,0,NaN,NaN,NaN,NaN,NaN,NaN,251386
